"85.000000	0.000000	0.000000	-88.482293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1676102514.898264	0.000000"
"85.000000	0.000000	0.000000	-60.986549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1676102514.898264	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	0.000000	0.000000	0.000000	0.000000	1676102515.742225	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	0.000000	0.000000	0.000000	1676102516.582236	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	0.000000	0.000000	1676102517.422224	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	959.000000	0.000000	1676102518.262302	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	959.000000	1207.000000	1676102519.102299	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	773.000000	959.000000	1207.000000	1676102519.942280	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	773.000000	959.000000	1207.000000	1676102520.782276	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	959.000000	1207.000000	1676102521.622439	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102522.462327	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102523.317329	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102524.127469	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102524.967511	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102525.807365	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102526.647431	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102527.487488	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102528.327513	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102529.167589	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102529.992488	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102530.832587	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102531.672596	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102532.512560	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	1207.000000	1207.000000	1676102533.352574	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	1207.000000	1207.000000	1676102534.192616	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102535.032628	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102535.857723	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102536.697708	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102537.537771	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102538.377763	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102539.217731	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102540.057927	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102540.897785	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102541.737830	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102542.577848	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102543.402866	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102544.242845	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	959.000000	1207.000000	1676102545.082871	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	959.000000	1207.000000	1676102545.922866	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	959.000000	1207.000000	1676102546.763011	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102547.602916	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102548.442950	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102549.268045	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102550.108077	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102550.947980	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102551.788121	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	959.000000	1676102552.628109	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	773.000000	1207.000000	959.000000	1676102553.468055	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	959.000000	773.000000	1207.000000	959.000000	1676102554.308136	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	959.000000	773.000000	1207.000000	959.000000	1676102555.133121	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	959.000000	773.000000	1207.000000	959.000000	1676102555.973159	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	959.000000	773.000000	1207.000000	1207.000000	1676102556.813185	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	773.000000	1207.000000	1207.000000	1676102557.653169	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102558.493291	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102559.333189	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102560.173289	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102561.013290	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102561.853306	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102562.678421	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102563.518352	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102564.358384	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102565.198434	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	1207.000000	1207.000000	1676102566.038471	0.000000"
